Year,Ruta,Idestado,Idmunicipio,Idciclo,Idmodalidad,Idcultivo,Sembrada,Volumenproduccion,Precio,Valorproduccion
2019,3,20,205,2,2,7490000,3610,10685.6,4658.46,49778440.18
2019,3,20,205,2,2,6840000,24,27.56,11340.89,312554.93
2019,3,20,205,2,2,6120000,6,29.4,18652.65,548387.91
2019,3,20,205,1,2,7490000,1062,2920.5,4193.27,12246445.04
2019,3,20,205,1,2,6840000,48,41.28,10262.12,423620.31
2019,3,20,205,1,2,6120000,30,144,10663.96,1535610.24
2019,3,20,189,3,2,15050000,2020,75649,319.54,24172881.46
2019,3,20,189,3,2,7850000,6,60.6,1602.65,97120.59
2019,3,20,189,3,2,5710000,343,154.08,4591.4,707442.91
2019,3,20,189,2,2,7490000,505,1434.2,4632.55,6644003.21
2019,3,20,189,2,2,6840000,21,18.69,11482.58,214609.42
2019,3,20,189,1,2,7490000,518,1113.7,4279.34,4765900.96
2019,3,20,9,3,2,15050000,4720,170628,317.45,54165858.6
2019,3,20,9,3,2,8390000,22,290.62,3385.33,983844.6
2019,3,20,9,3,2,7850000,6,48.5,1584.85,76865.23
2019,3,20,9,3,2,7190000,55,86.1,7681.33,661362.51
2019,3,20,9,3,2,5710000,414,196.62,4776.9,939234.08
2019,3,20,9,2,2,7490000,1700,8415,4717.24,39695574.6
2019,3,20,9,2,2,6840000,17.5,16.45,11261.1,185245.1
2019,3,20,9,2,2,6120000,5.3,27.56,17653.85,486540.11
2019,3,20,9,1,2,7490000,1456,6435.52,4292.08,27621766.68
2019,3,20,9,1,2,6840000,36,31.32,9886.07,309631.71
2019,3,20,9,1,2,6120000,28.2,118.44,11032.61,1306702.33
2018,3,20,468,3,2,15050000,5574,179204.1,297.84,53374149.14
2018,3,20,468,3,2,8390000,77,1051.82,4085.68,4297399.94
2018,3,20,468,3,2,7850000,8,97.92,1489.65,145866.53
2018,3,20,468,3,2,7420000,2,0.72,18800,13536
2018,3,20,468,3,2,7190000,29,54.4,10599.79,576628.58
2018,3,20,468,3,2,5710000,622,315.64,4713.78,1487857.52
2018,3,20,468,2,2,7490000,2068,4880.48,4157.92,20292645.4
2018,3,20,468,2,2,6840000,28,24.08,11442.33,275531.31
2018,3,20,468,2,2,6120000,14,51.1,36500,1865150
2018,3,20,468,1,2,7490000,1365,3549,3101.77,11008181.73
2018,3,20,468,1,2,6840000,140,110.6,11689.11,1292815.57
2018,3,20,468,1,2,6120000,37,209.05,10241.45,2140975.12
2018,3,20,460,3,2,15050000,1884,62360.4,282.35,17607458.94
2018,3,20,460,3,2,7850000,7,69.16,1456.03,100699.03
2018,3,20,460,3,2,5710000,788,337,5616.02,1892598.21
2018,3,20,460,2,2,7490000,952,1389.92,3914.43,5440744.55
2018,3,20,460,2,2,6840000,13,10.27,11318.9,116245.1
2018,3,20,460,1,2,7490000,495,1237.5,3255.2,4028310
2018,3,20,212,3,2,15050000,549,17392.32,282.15,4907243.09
2018,3,20,212,3,2,7850000,9,95.04,1453.95,138183.41
2018,3,20,212,3,2,5710000,470,211.7,7005.47,1483058.43
2018,3,20,212,2,2,7490000,628,1243.44,3918.53,4872456.94
2018,3,20,212,2,2,6840000,26,22.1,11375.02,251387.94
2018,3,20,212,1,2,7490000,410,975.8,3125.84,3050194.67
2018,3,20,205,3,2,15050000,7900,251615,295.68,74397523.2
2018,3,20,205,3,2,7850000,25,286.75,1489.92,427234.56
2018,3,20,205,3,2,7420000,11,17.85,17452.38,311524.98
2018,3,20,205,3,2,7190000,84,110.08,10434.7,1148651.78
2018,3,20,205,3,2,5820000,50,2250,773,1739250
2018,3,20,205,3,2,5710000,1563,764.82,6372.03,4873457.94
2018,3,20,205,2,2,7490000,3595,9670.55,4147.6,40109573.18
2018,3,20,205,2,2,6840000,22,19.36,11419.63,221084.04
2018,3,20,205,2,2,6120000,10,39.7,36200,1437140
2018,3,20,205,1,2,7490000,1050,2866.5,3475.24,9961775.46
2018,3,20,205,1,2,6840000,47,40.89,11425.39,467184.2
2018,3,20,205,1,2,6120000,29,171.1,10496.2,1795899.82
2018,3,20,189,3,2,15050000,2000,67260,289.45,19468407
2018,3,20,189,3,2,7850000,6,69.12,1473.74,101864.91
2018,3,20,189,3,2,5710000,345,145.7,4649.57,677442.35
2018,3,20,189,2,2,6840000,23,18.69,11382.92,212746.77
2018,3,20,189,1,2,7490000,520,1180.4,3333.95,3935394.58
2018,3,20,9,3,2,15050000,4672,162352,296.39,48119509.28
2018,3,20,9,3,2,8390000,20,310.8,3867.02,1201869.82
2018,3,20,9,3,2,7850000,7,73.78,1505.08,111044.8
2018,3,20,9,3,2,7190000,53,91.7,10719.18,982948.81
2018,3,20,9,3,2,5710000,415,202.35,4812.67,973843.77
2018,3,20,9,2,2,7490000,1680,8030.4,4186.94,33622802.98
2018,3,20,9,2,2,6840000,21,18.69,11618.14,217143.04
2018,3,20,9,2,2,6120000,9,31.5,36800,1159200
2018,3,20,9,1,2,7490000,1495,6428.5,3679.16,23651480.06
2018,3,20,9,1,2,6840000,37,31.82,11461.85,364716.07
2018,3,20,9,1,2,6120000,27,156.6,10807.76,1692495.22
2019,3,20,526,3,2,15050000,2001,39019.5,339.69,13254533.96
2019,3,20,526,3,2,5710000,1520,297,5101.13,1515035.61
2019,3,20,526,2,2,6840000,280,201.6,11870.71,2393135.14
2019,3,20,526,1,1,7490000,99,214.83,4250,913027.5
2019,3,20,526,1,1,6840000,123,105.78,11300,1195314
2019,3,20,497,3,2,15050000,31,604.5,334.91,202453.1
2019,3,20,497,3,2,5710000,904,238.92,5120.57,1223406.58
2019,3,20,433,3,2,15050000,112,2038.4,333.13,679052.19
2019,3,20,433,3,2,5710000,568,144.7,5087.44,736152.57
2019,3,20,433,2,2,6840000,13,9.1,11557.69,105174.98
2019,3,20,433,1,1,7490000,12,25.8,4230,109134
2019,3,20,433,1,1,6840000,10,9,11240,101160
2019,3,20,364,3,2,15050000,2431,46189,327.16,15111193.24
2019,3,20,364,3,2,5710000,3301,628,5154.05,3236743.4
2019,3,20,364,2,2,6840000,80,57.6,11532.69,664282.94
2019,3,20,364,1,1,7490000,53,113.95,4250,484287.5
2019,3,20,364,1,1,6840000,58,51.62,11200,578144
2019,3,20,314,3,2,15050000,62,837,335.91,281156.67
2019,3,20,314,2,2,6840000,40.5,29.57,11706.16,346151.15
2019,3,20,314,1,1,7490000,47,101.99,4250,433457.5
2019,3,20,314,1,1,6840000,51,47.43,11250,533587.5
2019,3,20,272,3,2,15050000,142,2698,328.94,887480.12
2019,3,20,272,3,2,5710000,2016,367,5169.24,1897111.08
2019,3,20,272,2,2,6840000,35,25.2,11721.44,295380.29
2019,3,20,272,1,1,7490000,7,12.74,4150,52871
2019,3,20,272,1,1,6840000,14,12.88,11200,144256
2019,3,20,213,3,2,15050000,65,1267.5,331.55,420239.63
2019,3,16,61,3,2,7580000,8,64.18,6580.79,422355.1
2019,3,16,61,3,2,6530000,11,61.24,7170.2,439103.05
2019,3,16,61,3,2,5060000,61,507.33,14537.59,7375355.53
2019,3,16,61,3,1,5060000,26,148.42,14671.36,2177523.25
2019,3,16,61,2,2,7490000,2779.3,7818.62,3879.47,30332101.73
2019,3,16,61,2,2,7110000,6.3,29.31,4936.39,144685.59
2019,3,16,61,2,2,5490000,115.6,1865.38,888.47,1657334.17
2019,3,16,61,2,1,7490000,6.2,22.05,3904.39,86091.8
2019,3,16,61,2,1,7110000,5.1,29.13,4975.8,144945.05
2019,3,16,61,2,1,6070000,5.1,14.22,4971.61,70696.29
2019,3,16,61,2,1,5490000,6.3,125.06,957.98,119804.98
2019,3,16,61,1,2,9050000,1.2,5.03,3817,19199.51
2019,3,16,61,1,2,6540000,6.1,151.34,927.46,140361.8
2019,3,16,61,1,2,5490000,22.1,373.16,918.19,342631.78
2019,3,16,61,1,1,9050000,4.4,20.08,3842.43,77155.99
2019,3,16,61,1,1,7110000,5.3,27.69,5863.44,162358.65
2019,3,16,61,1,1,6540000,5.1,93.16,954.35,88907.25
2019,3,16,61,1,1,6070000,6.6,34.57,4734.2,163661.29
2019,3,16,61,1,1,5490000,101.2,1832.64,969.41,1776579.54
2019,3,16,46,3,2,5050000,1,0,0,0
2019,3,16,46,3,1,7540000,10,159.68,3419.2,545977.86
2019,3,16,46,3,1,7060000,2693,40139.43,5240.79,210362323.4
2019,3,16,46,3,1,5060000,40,432.32,14664.98,6339964.15
2019,3,16,46,2,2,8810000,5.1,21.34,3676.49,78456.3
2019,3,16,46,2,2,8790000,11.4,316.28,928.59,293694.45
2019,3,16,46,2,2,7490000,806.8,2838.74,3887.66,11036055.95
2019,3,16,46,2,2,6050000,6.2,405.52,2347,951755.44
2019,3,16,46,2,1,8980000,7.7,143.64,7067.57,1015185.75
2019,3,16,46,2,1,8970000,4.3,131.22,7208.58,945909.87
2019,3,16,46,2,1,7490000,8.4,47.01,3912.6,183931.33
2019,3,16,46,2,1,5740000,9.4,142.13,6869.2,976319.4
2019,3,16,46,1,1,8980000,3.6,90.18,4945.54,445988.8
2019,3,16,46,1,1,8970000,4.6,94.37,4985.92,470521.27
2019,3,16,46,1,1,6610000,4.1,41.39,2618.7,108387.99
2019,3,16,46,1,1,5740000,5.6,78.46,5862.08,459938.8
2019,3,16,5,3,2,8230000,8,77.37,4836.03,374163.64
2019,3,16,5,3,2,7580000,10,83.26,8581.95,714533.16
2019,3,16,5,3,2,6530000,2,10.39,7112.8,73901.99
2019,3,16,5,3,2,6220000,10,61.43,4807.96,295352.98
2019,3,16,5,2,2,7490000,1048.1,2558.83,3983.31,10192613.13
2019,3,16,5,2,2,7110000,7.1,28.81,4957.46,142824.42
2019,3,16,5,2,2,5490000,17.4,244.24,934.96,228354.63
2019,3,16,5,1,2,15050000,4.6,156.19,927.33,144839.67
2019,3,16,5,1,2,6540000,5.2,119.17,930.56,110894.84
2019,3,16,5,1,2,5490000,9.1,166.43,926.28,154160.78
2019,3,16,5,1,1,15050000,7.1,242.67,944.21,229131.44
2019,3,16,5,1,1,7110000,9.3,51.24,4924.07,252309.35
2019,3,16,5,1,1,6540000,3.4,81.28,974.21,79183.79
2019,3,16,5,1,1,6070000,4.1,13.34,4588.19,61206.45
2019,3,16,5,1,1,5490000,44.2,811.22,959.1,778041.1
2019,3,16,99,3,1,8390000,48,610,3600,2196000
2019,3,16,99,3,1,7755000,2,3.3,11333.33,37399.99
2019,3,16,99,3,1,7560000,7,40,5100,204000
2019,3,16,99,3,1,7390000,11,74,8541.88,632099.12
2019,3,16,99,3,1,7060000,65,840,4900,4116000
2019,3,16,99,3,1,5060000,18,190,37250,7077500
2019,3,16,99,2,2,15070000,2000,14000,959.11,13427540
2019,3,16,99,2,2,8970000,25,390,7900,3081000
2019,3,16,99,2,2,8810000,940,1762.2,3467,6109547.4
2019,3,16,99,2,2,8790000,58,647.02,518,335156.36
2019,3,16,99,2,2,8710000,40,993.52,3217.18,3196332.67
2019,3,16,99,2,2,7490000,4160,9829.52,3888.11,38218225.41
2019,3,16,99,2,2,6840000,5,4,14500,58000
2019,3,16,99,2,2,5080000,39,22,21000,462000
2019,3,16,99,1,1,8980000,65,900,5000,4500000
2019,3,16,99,1,1,8970000,18,271,6400,1734400
2019,3,16,99,1,1,8810000,6,20,3690,73800
2019,3,16,99,1,1,8790000,7,144,960,138240
2019,3,16,99,1,1,8710000,38,950,5300,5035000
2019,3,16,99,1,1,8210000,70,1510,4810,7263100
2019,3,16,99,1,1,7670000,100,3600,5192.17,18691812
2019,3,16,99,1,1,7490000,268,820,3670,3009400
2019,3,16,99,1,1,6840000,5,7.5,12950,97125
2019,3,16,110,3,2,8230000,600,6180,2467.32,15248037.6
2019,3,16,110,3,2,7060000,190,2071,8286.67,17161697.51
2019,3,16,110,3,2,6530000,1150,7590,7129.11,54109944.9
2019,3,16,110,3,2,6220000,2450,12985,4500,58432500
2019,3,16,110,3,2,5060000,65,222.6,17972.58,4000696.31
2019,3,16,110,3,1,9010000,4,320,750,240000
2019,3,16,110,3,1,7060000,100,620,8470.42,5251660.4
2019,3,16,110,3,1,6530000,157,2056.7,12440.17,25585697.64
2019,3,16,110,3,1,6220000,52,629.2,5200,3271840
2019,3,16,110,3,1,5170000,95,8265,835.46,6905076.9
2019,3,16,110,3,1,5060000,125,552.9,18094.37,10004377.17
2019,3,16,110,2,2,8810000,55,135.3,2700,365310
2019,3,16,110,2,2,5490000,215,1750.1,829.62,1451917.96
2019,3,16,110,2,1,8810000,102,494.7,3839.36,1899331.39
2019,3,16,110,2,1,7490000,1206.67,8470.82,3954.8,33500398.94
2019,3,16,110,1,1,9050000,550,1650,3700,6105000
2019,3,16,110,1,1,6900000,9,16.2,9000,145800
2019,3,16,110,1,1,5490000,180,2700,750,2025000
2019,3,16,72,3,2,15050000,40,856,501.4,429198.4
2019,3,16,72,3,2,5060000,32,168.75,17939.98,3027371.63
2019,3,16,72,3,2,5050000,402,2915.4,1339.67,3905674.38
2019,3,16,72,3,1,5170000,42,3570,811.15,2895805.5
2019,3,16,72,3,1,5050000,17,390,5074.76,1979156.4
2019,3,16,72,2,2,8810000,95,320.15,2700,864405
2019,3,16,72,2,2,5490000,149,1238.19,825.74,1022423.01
2019,3,16,72,2,1,8810000,93.4,512.77,3701.87,1898207.88
2019,3,16,72,2,1,7490000,1000,3570,3954.8,14118636
2019,3,16,72,2,1,6110000,101.3,91.17,86315.79,7869410.57
2019,3,16,72,2,1,5490000,67.5,727.65,834.67,607347.63
2019,3,16,72,1,1,9050000,500,1450,3700,5365000
2019,3,16,72,1,1,6900000,31,34.1,9000,306900
2019,3,16,72,1,1,5920000,35.5,124.21,2950,366419.5
2019,3,16,72,1,1,5490000,105,1554,760,1181040
2019,3,16,97,3,2,15050000,400,4500,648.17,2916765
2019,3,16,97,3,2,8880000,7,46.9,9094.46,426530.17
2019,3,16,97,3,2,5060000,5050,46332,22459.17,1040578264
2019,3,16,97,3,1,9310000,94,1285,23543.58,30253494.75
2019,3,16,97,3,1,8130000,5,118.25,6250,739062.5
2019,3,16,97,3,1,7560000,187,1801.8,8209.89,14792579.8
2019,3,16,97,3,1,7390000,12,116.4,6065.37,706009.07
2019,3,16,97,3,1,7060000,14,119,6904.62,821649.78
2019,3,16,97,3,1,5830000,31,2470,640.77,1582701.9
2019,3,16,97,3,1,5820000,1360,121770,790.05,96204388.5
2019,3,16,97,3,1,5060000,1282,17422,23067.39,401880068
2019,3,16,97,2,2,8970000,91,2402.4,11262.97,27058159.13
2019,3,16,97,2,2,8810000,889,3200.4,3546.01,11348650.4
2019,3,16,97,2,2,8210000,10.33,207.63,5497.72,1141491.6
2019,3,16,97,2,2,7490000,4844,13902.28,3731.17,51871770.07
2019,3,16,97,2,2,7220000,11,6.16,25000,154000
2019,3,16,97,2,2,6840000,416.17,481.5,11069.9,5330157.46
2019,3,16,97,2,2,6120000,21,177.31,14134.68,2506219.76
2019,3,16,97,2,2,5740000,13.33,117.04,5143.54,601999.92
2019,3,16,97,2,2,5690000,23.67,70.77,11815.19,836161
2019,3,16,97,2,2,5490000,6,53.76,860,46233.6
2019,3,16,97,2,2,5080000,33.67,26.6,15490.23,412040.12
2019,3,16,97,2,1,8970000,24,930.72,10184,9478452.48
2019,3,16,97,2,1,6610000,12.33,173.98,4357.74,758159.61
2019,3,16,97,1,1,8970000,8,168,9400,1579200
2019,3,16,97,1,1,8210000,17,297.5,5179.24,1540823.9
2019,3,16,97,1,1,7490000,50,187.5,3405.6,638550
2019,3,16,97,1,1,7240000,12,186,4610,857460
2018,3,16,99,3,1,8390000,41,533,3450,1838850
2018,3,16,99,3,1,7755000,1,3.8,10750,40850
2018,3,16,99,3,1,7560000,5,30.5,4725,144112.5
2018,3,16,99,3,1,7390000,7,24.5,6887.44,168742.28
2018,3,16,99,3,1,7060000,80,1055.04,5529.43,5833769.83
2018,3,16,99,3,1,5060000,20,282,18926.59,5337298.38
2018,3,16,99,2,2,15070000,2501,27734,807.86,22405189.24
2018,3,16,99,2,2,8970000,20,290,8166,2368140
2018,3,16,99,2,2,8810000,950,3040,3275.1,9956304
2018,3,16,99,2,2,8790000,55,759,751.6,570464.4
2018,3,16,99,2,2,8710000,28,756,5219.37,3945843.72
2018,3,16,99,2,2,7490000,4218,10966.8,3382.13,37091106
2018,3,16,99,2,2,6840000,2,3.2,12680,40576
2018,3,16,99,2,2,5080000,22,18.04,16420,296216.8
2018,3,16,99,1,1,8980000,55,1210,4900,5929000
2018,3,16,99,1,1,8970000,16,272,6345,1725840
2018,3,16,99,1,1,8810000,7,26,3910,101660
2018,3,16,99,1,1,8790000,9,229,714,163506
2018,3,16,99,1,1,8710000,36,972,3812,3705264
2018,3,16,99,1,1,8210000,80,1520,5184,7879680
2018,3,16,99,1,1,7670000,110,4312,3805.47,16409186.64
2018,3,16,99,1,1,7490000,560,2408,3615,8704920
2018,3,16,99,1,1,6840000,10,18,13618,245124
2018,3,16,110,3,2,8230000,870,9500.4,4500,42751800
2018,3,16,110,3,2,7580000,10,90,4400.33,396029.7
2018,3,16,110,3,2,6530000,1147,7363.74,8600,63328164
2018,3,16,110,3,2,6220000,2445,8606.4,5600,48195840
2018,3,16,110,3,2,5060000,74,235,19150.21,4500299.35
2018,3,16,110,3,1,9010000,5,421,755.24,317956.04
2018,3,16,110,3,1,7060000,100,535,5536.26,2961899.1
2018,3,16,110,3,1,6530000,156,2028,7132.98,14465683.44
2018,3,16,110,3,1,6220000,52,622,5608.76,3488648.72
2018,3,16,110,3,1,5170000,105,8500,638.55,5427675
2018,3,16,110,3,1,5060000,53,130.63,18001.55,2351542.48
2018,3,16,110,2,2,8810000,30,84.99,3830,325511.7
2018,3,16,110,2,2,7490000,3240,8816.04,3873.3,34147167.73
2018,3,16,110,2,2,5490000,250,2600,870.38,2262988
2018,3,16,110,2,1,8810000,25,120,3830,459600
2018,3,16,110,2,1,7490000,1360,10404,3827.32,39819437.28
2018,3,16,110,1,1,9050000,320,1590,3690,5867100
2018,3,16,110,1,1,6900000,100,125,10900,1362500
2018,3,16,110,1,1,5490000,98,1480,660,976800
2018,3,16,72,3,2,15050000,80,1600,895,1432000
2018,3,16,72,3,2,5060000,74,180,19638.57,3534942.6
2018,3,16,72,3,2,5050000,355,2800,5260.99,14730772
2018,3,16,72,3,1,5170000,40,3100,615.47,1907957
2018,3,16,72,3,1,5050000,12,228,5261.5,1199622
2018,3,16,72,2,2,8810000,42,123.02,3820,469936.4
2018,3,16,72,2,2,7490000,2410,6193.7,3955.36,24498313.23
2018,3,16,72,2,2,5490000,160,1504,919.06,1382266.24
2018,3,16,72,2,1,8810000,35,190.02,3840,729676.8
2018,3,16,72,2,1,7490000,960,7497.6,3809.23,28560082.85
2018,3,16,72,2,1,6110000,100,110,78982.29,8688051.9
2018,3,16,72,2,1,5490000,62,650.01,846.83,550447.97
2018,3,16,72,1,2,5490000,205,3075,690,2121750
2018,3,16,72,1,1,9050000,310,1665,3680,6127200
2018,3,16,72,1,1,6900000,35,32.2,11600,373520
2018,3,16,72,1,1,5920000,35,206.5,3650,753725
2018,3,16,72,1,1,5490000,56,900,720,648000
2018,3,16,97,3,2,15050000,400,4400,681.9,3000360
2018,3,16,97,3,2,8880000,9,59.4,9250,549450
2018,3,16,97,3,2,5060000,4982,40180,18936.8,760880624
2018,3,16,97,3,1,9310000,80,1264,28256.72,35716494.08
2018,3,16,97,3,1,8130000,6,161.6,6333.33,1023466.13
2018,3,16,97,3,1,7560000,176,1567.68,7795.19,12220363.46
2018,3,16,97,3,1,7390000,12,115.8,6091.53,705399.17
2018,3,16,97,3,1,7060000,15,125.45,7229.73,906969.86
2018,3,16,97,3,1,5830000,26,2466.1,611.53,1508094.13
2018,3,16,97,3,1,5820000,1333,119970,800,95976000
2018,3,16,97,3,1,5060000,1273,14866.5,19805.44,294437589.4
2018,3,16,97,2,2,8970000,85,1870,11424.12,21363104.4
2018,3,16,97,2,2,8810000,860,3612,3400.7,12283328.4
2018,3,16,97,2,2,8210000,11,286.6,5544.59,1589079.49
2018,3,16,97,2,2,7490000,4741,16830.55,3570.59,60094993.52
2018,3,16,97,2,2,7220000,10,3,29000,87000
2018,3,16,97,2,2,6840000,416,569.86,10788.63,6148010.19
2018,3,16,97,2,2,6120000,20,147.4,13667.98,2014659.84
2018,3,16,97,2,2,5740000,10,95,5332,506540
2018,3,16,97,2,2,5690000,10,30,12640,379200
2018,3,16,97,2,2,5490000,5,51,850,43350
2018,3,16,97,2,2,5080000,31,29.4,16516.39,485581.87
2018,3,16,97,2,1,8970000,21,750,11324.94,8493705
2018,3,16,97,2,1,6610000,15,195,4146.67,808600.65
2018,3,16,97,1,1,8970000,15,363,10116.21,3672184.23
2018,3,16,97,1,1,8210000,19,342,5270.92,1802654.64
2018,3,16,97,1,1,7490000,47,173.9,3430.28,596525.69
2018,3,16,97,1,1,7240000,6,96,4500,432000
2019,3,16,95,3,2,15050000,378,11712,779.12,9125053.44
2019,3,16,95,3,2,7420000,19,0,0,0
2019,3,16,95,3,2,6530000,2,0,0,0
2019,3,16,95,3,2,5060000,563,5834.4,26280.12,153328732.1
2019,3,16,95,3,2,5050000,160,552,3500,1932000
2019,3,16,95,3,1,9310000,501,10955.7,45584.89,499414357.8
2019,3,16,95,3,1,6530000,25,187.5,9287.33,1741374.38
2019,3,16,95,3,1,5830000,31.86,2817.06,815.55,2297453.28
2019,3,16,95,3,1,5820000,1506.14,133293.39,710,94638306.9
2019,3,16,95,3,1,5650000,4,32.8,116417.61,3818497.61
2019,3,16,95,3,1,5060000,447,5621,26161.81,147055517.9
2019,3,16,91,3,2,15050000,112,3094.3,803.65,2486734.2
2019,3,16,91,3,2,7440000,18,46.2,12329,569599.8
2019,3,16,91,3,2,7390000,2,6.2,4967.74,30799.99
2019,3,16,91,3,2,6530000,30,152,9152.63,1391199.76
2019,3,16,91,3,2,5060000,2684,28427.2,28182.75,801156670.8
2019,3,16,91,3,2,5050000,17,0,0,0
2019,3,16,91,3,1,9800000,2,17.4,28649.42,498499.91
2019,3,16,91,3,1,9310000,28,599,47679.6,28560079.67
2019,3,16,91,3,1,7380000,6,34.5,4327.54,149300.13
2019,3,16,91,3,1,6530000,45,400.5,9251.44,3705201.72
2019,3,16,91,3,1,5830000,8.96,820.29,810.75,665050.12
2019,3,16,91,3,1,5820000,439.04,40216.06,710,28553402.6
2019,3,16,91,3,1,5650000,52,357.2,110318,39405589.78
2019,3,16,91,3,1,5060000,2921,37717.3,27008.84,1018700476
2019,3,16,19,3,2,15050000,270,7337,823.53,6042239.61
2019,3,16,19,3,2,5060000,1454,14409.7,26324.5,379328147.7
2019,3,16,19,3,2,5050000,88,490,3500,1715000
2019,3,16,19,3,1,9310000,6,126,48882.84,6159237.84
2019,3,16,19,3,1,6530000,13,97.5,9230.77,900000.08
2019,3,16,19,3,1,5830000,39.32,3601.71,807.22,2907372.35
2019,3,16,19,3,1,5820000,1925.68,176392.29,710,125238525.9
2019,3,16,19,3,1,5060000,1161,13318.2,27366.01,364466035.6
2018,3,16,95,3,2,15050000,366,11338.6,511,5794024.6
2018,3,16,95,3,2,7420000,19,0,,0
2018,3,16,95,3,2,6530000,2,0,,0
2018,3,16,95,3,2,5060000,562,5677.65,20939.12,118884994.7
2018,3,16,95,3,2,5050000,150,0,,0
2018,3,16,95,3,1,9310000,976,17323.2,35113.22,608273396.6
2018,3,16,95,3,1,6530000,25,109.5,8425,922537.5
2018,3,16,95,3,1,5830000,31.94,2810.72,838.15,2355804.97
2018,3,16,95,3,1,5820000,1508.44,132742.72,798,105928690.6
2018,3,16,95,3,1,5650000,4,31.2,87325.15,2724544.68
2018,3,16,95,3,1,5060000,442,5500.15,20779.7,114291455
2018,3,16,91,3,2,15050000,97,2916.4,488.22,1423844.81
2018,3,16,91,3,2,7440000,18,36,18483.33,665399.88
2018,3,16,91,3,2,7390000,2,7.2,5073.33,36527.98
2018,3,16,91,3,2,6530000,30,184,8772.96,1614224.64
2018,3,16,91,3,2,5060000,2230,22932,20693.14,474535086.5
2018,3,16,91,3,2,5050000,15,0,,0
2018,3,16,91,3,1,9800000,2,7,27615,193305
2018,3,16,91,3,1,9310000,48,699.6,32918.68,23029908.52
2018,3,16,91,3,1,7380000,6,29.5,4427.12,130600.04
2018,3,16,91,3,1,6530000,45,308,8497.72,2617297.76
2018,3,16,91,3,1,5830000,8.93,817.1,851.31,695605.4
2018,3,16,91,3,1,5820000,437.07,39773.37,794,31580055.78
2018,3,16,91,3,1,5650000,42,281.5,87114.13,24522626.42
2018,3,16,91,3,1,5060000,2990,37332.93,20780.8,775808198.7
2018,3,16,19,3,2,15050000,230,6678,495.66,3310017.48
2018,3,16,19,3,2,5060000,1386,13837,20760.15,287258195.6
2018,3,16,19,3,2,5050000,72,0,,0
2018,3,16,19,3,1,6530000,13,74,8526.35,630949.9
2018,3,16,19,3,1,5830000,39.44,3589.04,844.11,3029544.55
2018,3,16,19,3,1,5820000,1929.06,175737.37,796,139886946.5
2018,3,16,19,3,1,5060000,1129,12658,21147.33,267682915.9
2019,3,16,95,2,2,7490000,540,1674,5000,8370000
2019,3,16,95,1,2,6890000,70,241.5,925,223387.5
2019,3,16,95,1,2,6540000,296,2000,929.13,1858260
2019,3,16,91,2,2,7490000,800,2360,5000,11800000
2019,3,16,91,1,2,6890000,24,84,920,77280
2019,3,16,91,1,2,6540000,272,2200,924.65,2034230
2019,3,16,91,1,2,5490000,50,300,910,273000
2019,3,16,19,2,2,8810000,10,50,5000,250000
2019,3,16,19,2,2,7490000,1800,4000,5000,20000000
2019,3,16,19,1,2,6890000,65,214.5,930,199485
2019,3,16,19,1,2,6540000,130,1000,903.29,903290
2018,3,16,95,2,2,7490000,1795,5385,4320.2,23264277
2018,3,16,95,1,2,6890000,68,227.8,1243.77,283330.81
2018,3,16,95,1,2,6540000,380,4028,1010.33,4069609.24
2018,3,16,91,2,2,7490000,1360,3944,4356,17180064
2018,3,16,91,1,2,6890000,22,74.8,1147.43,85827.76
2018,3,16,91,1,2,6540000,281,3060.09,1045.47,3199232.29
2018,3,16,91,1,2,5490000,45,382.5,897.21,343182.83
2018,3,16,19,2,2,8810000,14,69.3,3500,242550
2018,3,16,19,2,2,7490000,3250,10075,4258.77,42907107.75
2018,3,16,19,1,2,6890000,64,206.08,1230,253478.4
2018,3,16,19,1,2,6540000,128,1350.4,1002.84,1354235.14
2019,3,16,113,3,1,6650000,210,1110,32425.9,35992749
2019,3,16,113,3,1,5170000,51,2958,859.87,2543495.46
2019,3,16,113,2,2,8810000,620,3180,4026.23,12803411.4
2019,3,16,113,2,2,7490000,2850,14500,4030.15,58437175
2019,3,16,113,2,2,6900000,550,1150,10246.67,11783670.5
2019,3,16,113,2,1,8810000,3998,36000,4070,146520000
2019,3,16,113,2,1,7490000,5435,56300,4064.53,228832891
2019,3,16,113,2,1,5790000,180,2700,5500,14850000
2019,3,16,113,2,1,5760000,100,1800,7000,12600000
2019,3,16,113,2,1,5670000,22,300,6150,1845000
2019,3,16,113,1,2,6900000,1700,3500,12121.57,42425495
2019,3,16,113,1,1,9060000,140,500,5000,2500000
2019,3,16,113,1,1,9050000,8880,34000,4106.44,139618960
2019,3,16,113,1,1,6820000,15,484.5,14028.69,6796900.31
2019,3,16,113,1,1,5940000,18,500,5580,2790000
2019,3,16,113,1,1,5920000,1000,4000,4300,17200000
2019,3,16,113,1,1,5790000,200,5690,4000,22760000
2019,3,16,113,1,1,5760000,38,950,3000,2850000
2019,3,16,113,1,1,5490000,70,1350,650.37,877999.5
2019,3,16,71,3,1,6650000,20,147,31787.23,4672722.81
2019,3,16,71,3,1,5170000,32,1840,859.05,1580652
2019,3,16,71,2,2,8810000,3200,16200,4000.31,64805022
2019,3,16,71,2,2,7490000,5200,27000,4001.49,108040230
